Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
"SEAT, S.A.",-,Audi Singapore Pte Ltd.,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,AUDI AG - Form Doc,"SEAT, S.A. designs, manufactures, and markets cars. It offers cars for families; and sports, SUV, and other cars. The company also provides maintenance, repair, and other services. SEAT, S.A. was formerly known as Sociedad Española de Automóviles de Turismo, S.A. and changed its name to SEAT, S.A. in 1991. The company was founded in 1950 and is based in Barcelona, Spain. SEAT, S.A. operates as a subsidiary of Volkswagen Finance Luxemburg S.A."
"SEAT, S.A.",-,Audi Volkswagen Korea Ltd.,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,AUDI AG - Form Doc,"SEAT, S.A. designs, manufactures, and markets cars. It offers cars for families; and sports, SUV, and other cars. The company also provides maintenance, repair, and other services. SEAT, S.A. was formerly known as Sociedad Española de Automóviles de Turismo, S.A. and changed its name to SEAT, S.A. in 1991. The company was founded in 1950 and is based in Barcelona, Spain. SEAT, S.A. operates as a subsidiary of Volkswagen Finance Luxemburg S.A."
"SEAT, S.A.",-,Audi Volkswagen Middle East FZE,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,AUDI AG - Form Doc,"SEAT, S.A. designs, manufactures, and markets cars. It offers cars for families; and sports, SUV, and other cars. The company also provides maintenance, repair, and other services. SEAT, S.A. was formerly known as Sociedad Española de Automóviles de Turismo, S.A. and changed its name to SEAT, S.A. in 1991. The company was founded in 1950 and is based in Barcelona, Spain. SEAT, S.A. operates as a subsidiary of Volkswagen Finance Luxemburg S.A."
"SEAT, S.A.",-,Volkswagen Group Italia S.p.A.,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,AUDI AG - Form Doc,"SEAT, S.A. designs, manufactures, and markets cars. It offers cars for families; and sports, SUV, and other cars. The company also provides maintenance, repair, and other services. SEAT, S.A. was formerly known as Sociedad Española de Automóviles de Turismo, S.A. and changed its name to SEAT, S.A. in 1991. The company was founded in 1950 and is based in Barcelona, Spain. SEAT, S.A. operates as a subsidiary of Volkswagen Finance Luxemburg S.A."
Semac Consultants Limited (BSE:505368),BSE:505368,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,Construction Machinery and Heavy Transportation Equipment,Semac Consultants Limited (BSE:505368) 9/2/ Form Doc,"Semac Consultants Limited provides integrated design, engineering, procurement, and construction services. It engages in the business of engineering and procurement contractors (EPC), general engineers, mechanical engineers, process engineers, civil engineers, general mechanical and civil contractors, architectural structural, mechanical, electrical, plumbing, fire suppression, air conditioning, IT systems, access control, security systems, etc., as well as offers project management services. The company also constructs, builds, develops, maintains, operates, owns, and transfers infrastructure facilities, including housing, roads, highways, bridges, airports, ports, rail systems, water supply projects, irrigation projects, inland water ways and inland ports, water treatment systems, solid waste management systems, and allied activities. The company was formerly known as Revathi Equipment Limited and changed its name to Semac Consultants Limited in July 2023. Semac Consultants Limited was incorporated in 1962 and is headquartered in Gurugram, India."
"Seojin Automotive Co.,Ltd. (KOSDAQ:A122690)",KOSDAQ:A122690,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,Automotive Parts and Equipment,"Seojin Automotive Co.,Ltd. (KOSDAQ:A122690) - Form ","Seojin Automotive Co.,Ltd. produces, supplies, and sells automobile clutches and components in South Korea and internationally. The company offers gear trains, NVH design, cases and lubrication systems, and optimized deceleration systems for electric vehicles; automatic transmission parts, such as driven plate, separator plate, brake band, drive plate, and lockup damper. It also provides clutch covers, engine parts, friction material for clutch discs, and clutch kit for tuning and race car, as well as engages in software development and supply. The company was formerly known as Seojin Clutch Co. Ltd. and changed its name to Seojin Automotive Co.,Ltd. in June 2011. Seojin Automotive Co.,Ltd. was founded in 1966 and is based in Siheung-Si, South Korea."
"Seoyon E-Hwa Co., Ltd. (KOSE:A200880)",KOSE:A200880,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,Automotive Parts and Equipment,"Seoyon E-Hwa Co., Ltd. (KOSE:A200880) - Form ","Seoyon E-Hwa Co., Ltd. develops, manufactures, and sells automobile-interior and exterior parts in South Korea and internationally. It provides door panels, bumpers, seats, headliners, rear parcel shelves, package trays, screen assemblies, and pillar posts. Seoyon E-Hwa Co., Ltd. is based in Anyang-si, South Korea."
SFL Corporation Ltd. (NYSE:SFL),NYSE:SFL,Volkswagen Konzernlogistik GmbH & Co. OHG,"Subsidiary/Investment
                         ",Lessor,Oil and Gas Storage and Transportation,SFL Corporation Ltd. (NYSE:SFL) 2024 Form 20-F,"SFL Corporation Ltd., a maritime and offshore asset owning and chartering company, engages in the ownership, operation, and chartering out of vessels and offshore related assets on medium and long-term charters. The company operates in various sectors of the maritime, and shipping and offshore industries, including oil transportation, dry bulk shipments, chemical transportation, oil products transportation, container transportation, car transportation, and drilling rigs. As of December 31, 2023, the company owned seven crude oil carriers, six oil product tankers, 15 dry bulk carriers, 32 container vessels, one jack-up drilling rig, one ultra-deepwater drilling rig, and five car carriers. It primarily operates in Bermuda, Canada, Cyprus, Liberia, Namibia, Norway, Singapore, the United Kingdom, and the Marshall Islands. The company was formerly known as Ship Finance International Limited and changed its name to SFL Corporation Ltd. in September 2019. SFL Corporation Ltd. was founded in 2003 and is based in Hamilton, Bermuda."
"Shanghai Aerospace Automobile Electromechanical Co., Ltd. (SHSE:600151)",SHSE:600151,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,Automotive Parts and Equipment,"Shanghai Aerospace Automobile Electromechanical Co., Ltd. (SHSE:600151) - Form Doc","Shanghai Aerospace Automobile Electromechanical Co., Ltd. develops, sells, and installs aerospace photovoltaic products in China and internationally. It also engages in the sale of solar cells and modules; marketing and industrial platform management; provision of design and installation contracting services for photovoltaic distributed systems; and provision of photovoltaic and energy storage system integration services. In addition, the company provides conventional and bifacial modules; solar photovoltaic cell modules; various automotive thermal systems, such as automobile HVAC, PTC, air conditioning controllers, compressors, heat pump systems, condensers, and radiators. Further, it provides research and development, production, and sale of solar polycrystalline ingots; and application products in the civil-military integration fields. The company was founded in 1998 and is based in Shanghai, China."
"Shanghai Lingang Holdings Co.,Ltd. (SHSE:600848)",SHSE:600848,MAN SE,"Subsidiary/Investment
                         ",Supplier,Real Estate Development,"Shanghai Lingang Holdings Co.,Ltd. (SHSE:600848) - Form ","Shanghai Lingang Holdings Co.,Ltd. researches, develops, rents, and sells industrial carriers in China. The company’s industrial carriers portfolio includes technology research and development, manufacturing, headquarters business buildings, logistics, and warehousing. It also involved in the park development and operations, and industrial investment activities. The company was formerly known as Shanghai Automation Instrumentation Co., Ltd. and changed its name to Shanghai Lingang Holdings Co.,Ltd. in November 2015. Shanghai Lingang Holdings Co.,Ltd. was founded in 1994 and is headquartered in Shanghai, China."
"Shanghai Shenda Co., Ltd (SHSE:600626)",SHSE:600626,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,Distributors,"Shanghai Shenda Co., Ltd (SHSE:600626) - Form Doc","Shanghai Shenda Co., Ltd engages in the import and export trading of textile products in China. It is involved in the development, manufacturing, and servicing of automotive interior parts, such as floor carpets, foot pads, trunk interiors, coat racks, acoustic components, ceiling fabrics, seat fabrics, seat belts, etc.; and research and development, production organization, quality control, custom, and commodity inspection fund coordination activities. The company also offers automotive blanks, molding blankets, ceiling fabrics, seat fabrics, safety belts, etc. In addition, it provides biogas and architectural membrane structures, waterproof membranes, inflatable materials, and car hoods. Further, the company engages in the real estate business. The company was founded in 1986 and is based in Shanghai, China."
"Shanxi Huaxiang Group Co., Ltd. (SHSE:603112)",SHSE:603112,AUDI AG,"Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,"Shanxi Huaxiang Group Co., Ltd. (SHSE:603112) - Form Doc","Shanxi Huaxiang Group Co., Ltd. engages in the research and development, production, and sale of customized metal parts in China and internationally. It offers precision products, such as auto parts, compressor castings, power fittings, railway parts, and pump valve pipe castings; and offers project products for use in logistics handling, construction machinery, aerial work platforms, port machinery, loading systems, agricultural parts and drilling, and foundation industries. The company also provides resin sand products that are used in motors, fluid control, chassis drives, air compressor, industrial robots, wind power and mining machinery, and other industries, as well as other products. Shanxi Huaxiang Group Co., Ltd. was founded in 1999 and is headquartered in Linfen, China. Shanxi Huaxiang Group Co., Ltd. is a subsidiary of Shanxi Linfen Huaxiang Industrial Co., Ltd."
"Shanxi Huaxiang Group Co., Ltd. (SHSE:603112)",SHSE:603112,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Shanxi Huaxiang Group Co., Ltd. (SHSE:603112) - Form Doc","Shanxi Huaxiang Group Co., Ltd. engages in the research and development, production, and sale of customized metal parts in China and internationally. It offers precision products, such as auto parts, compressor castings, power fittings, railway parts, and pump valve pipe castings; and offers project products for use in logistics handling, construction machinery, aerial work platforms, port machinery, loading systems, agricultural parts and drilling, and foundation industries. The company also provides resin sand products that are used in motors, fluid control, chassis drives, air compressor, industrial robots, wind power and mining machinery, and other industries, as well as other products. Shanxi Huaxiang Group Co., Ltd. was founded in 1999 and is headquartered in Linfen, China. Shanxi Huaxiang Group Co., Ltd. is a subsidiary of Shanxi Linfen Huaxiang Industrial Co., Ltd."
"Shentong Technology Group Co., Ltd (SHSE:605228)",SHSE:605228,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,Automotive Parts and Equipment,"Shentong Technology Group Co., Ltd (SHSE:605228) - Form ","Shentong Technology Group Co., Ltd develops, manufactures, and sells automotive parts in China. It offers car power parts, such as air duct, pressure tube, intake manifold, and oil pan and separator; car interior part, including truck trim, console, and inner column; and exterior part, such as bottom guard, deflector system, and sink and cover system. The company also provides car highlights comprising charging pile, sunroof, front and rear triangular window, PC glass, and smart outer column; and cup holder, glove box, and inner door handle. Shentong Technology Group Co., Ltd was founded in 2005 and is based in Yuyao, China."
"Shenzhen United Winners Laser Co., Ltd. (SHSE:688518)",SHSE:688518,"Gotion High-tech Co.,Ltd. (SZSE:002074)","Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,"Shenzhen United Winners Laser Co., Ltd. (SHSE:688518) - Form ","Shenzhen United Winners Laser Co., Ltd. manufactures and sells laser welding equipment in China and internationally. The company lasers and welding machines; intelligent manufacturing equipment for new energy batteries, automobiles, consumer electronics batteries, relays, sensors, and hydrogen fuel cells; welding equipment for the optical communication industry; welding equipment for medical devices; laser soldering equipment; and laser plastic welding equipment. Its products are used in power batteries, automobile manufacturing, consumer electronics, hardware appliances, optical communications, medical equipment, plastic welding and soldering, and other fields. The company was founded in 2005 and is headquartered in Shenzhen, China."
SII S.A.,-,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,IT Consulting and Other Services,SII S.A. - Form Doc,"SII S.A. provides technology consulting and system integration services in France and internationally. The company offers consulting services, including determination of requirements; audit, diagnostic, and innovation consulting; drafting of specifications and design of prototypes; systems configuration and security; deployment logistics; and implementation assistance. It also provides design and assembly of systems based on heterogeneous component parts; and maintenance or third-party maintenance of systems. In addition, the company provides engineering solutions, including embedded IT, such as embedded and real time software, command control software, control software, test benches, and electronics; information system solutions in the areas of master plan, architecture, design, development, optimization, deployment, operation, and maintenance; information and communication technologies for new uses, tools, and information processing; infrastructures services in the fields of network and telecom architecture, design, production, optimization, security, storage, database, and hosting; scientific and system engineering solutions for the aviation, aerospace, naval, defense, transportation, and high-tech sectors. It serves aerospace, defense, telecom and media, security, banking and insurance, retail, electronics, energy, tourism and transport, automobile, health, services, construction, and food and beverage industries. The company was incorporated in 1979 and is headquartered in Paris, France."
"Singtex Industrial Co., Ltd. (TPEX:4433)",TPEX:4433,Scania AB (publ),"Subsidiary/Investment
                         ",Supplier,Textiles,"Singtex Industrial Co., Ltd. (TPEX:4433) 2024 Form Doc","Singtex Industrial Co., Ltd. manufactures and sells textiles using eco-friendly materials in Taiwan. It offers yarn, fabric, and garment. The company was founded in 1989 is based in New Taipei City, Taiwan."
SinterCast AB (publ) (OM:SINT),OM:SINT,AUDI AG,"Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,SinterCast AB (publ) (OM:SINT) 2023 Form ,"SinterCast AB (publ) offers process control technology and solutions for the production of compacted graphite iron (CGI) to foundry and automotive industries in the Sweden and internationally. The company offers fully automated System 4000, which comprises a series of individual hardware modules that could be configured to suit the layout, process flow, and production volume of a foundry for ladle production and pouring furnaces; and provides hardware and software platform that enables the foundry to independently control CGI series production and product development. It also provides Mini-System 4000, a purpose-built thermal analysis system for product development, and niche volume production. In addition, the company offers sampling consumables that consists of sampling cup and the thermocouple pair products; and engineering services for product development, trials, new installations and calibrations, metallurgical consultancy, and ongoing customer services. Further, the company provides SinterCast Ladle Tracker and SinterCast Cast Tracker for traceability of the foundry process; and CGI ladle production, properties, and microstructure evaluation services. Additionally, it offers System 4000, which is pallet-mounted, floor-mounted, or wall-mounted to suit various foundry layouts; and System 4000 plus for automated base treatment, as well as provides technical support services. SinterCast AB (publ) was founded in 1983 and is based in Stockholm, Sweden."
SinterCast AB (publ) (OM:SINT),OM:SINT,Scania AB (publ),"Subsidiary/Investment
                         ",Supplier,Industrial Machinery and Supplies and Components,SinterCast AB (publ) (OM:SINT) 2023 Form ,"SinterCast AB (publ) offers process control technology and solutions for the production of compacted graphite iron (CGI) to foundry and automotive industries in the Sweden and internationally. The company offers fully automated System 4000, which comprises a series of individual hardware modules that could be configured to suit the layout, process flow, and production volume of a foundry for ladle production and pouring furnaces; and provides hardware and software platform that enables the foundry to independently control CGI series production and product development. It also provides Mini-System 4000, a purpose-built thermal analysis system for product development, and niche volume production. In addition, the company offers sampling consumables that consists of sampling cup and the thermocouple pair products; and engineering services for product development, trials, new installations and calibrations, metallurgical consultancy, and ongoing customer services. Further, the company provides SinterCast Ladle Tracker and SinterCast Cast Tracker for traceability of the foundry process; and CGI ladle production, properties, and microstructure evaluation services. Additionally, it offers System 4000, which is pallet-mounted, floor-mounted, or wall-mounted to suit various foundry layouts; and System 4000 plus for automated base treatment, as well as provides technical support services. SinterCast AB (publ) was founded in 1983 and is based in Stockholm, Sweden."
Skeppsbrons Jonkoping Ab,-,MAN Truck & Bus SE,"Subsidiary/Investment
                         ",Vendor,Automotive Retail,Relais Group Oyj (HLSE:RELAIS) - Form Doc,There is no business description for this supplier.
Skoda Auto a.s.,-,Audi Volkswagen Korea Ltd.,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,AUDI AG - Form Doc,"Skoda Auto a.s. develops, manufactures, and sells vehicles and related accessories in Western Europe, Central and Eastern Europe, Asia, and internationally. It provides cars, components, original parts, and accessories under the ŠKODA brand name, as well as related services. Skoda Auto a.s. was formerly known as SKODA, automobilová a.s. and changed its name to Skoda Auto a.s. on January 1, 1998. The company was founded in 1895 and is based in Mlada Boleslav, the Czech Republic. Skoda Auto a.s. operates as a subsidiary of Volkswagen Finance Luxemburg S.A."
Skoda Auto a.s.,-,Audi Volkswagen Middle East FZE,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,AUDI AG - Form Doc,"Skoda Auto a.s. develops, manufactures, and sells vehicles and related accessories in Western Europe, Central and Eastern Europe, Asia, and internationally. It provides cars, components, original parts, and accessories under the ŠKODA brand name, as well as related services. Skoda Auto a.s. was formerly known as SKODA, automobilová a.s. and changed its name to Skoda Auto a.s. on January 1, 1998. The company was founded in 1895 and is based in Mlada Boleslav, the Czech Republic. Skoda Auto a.s. operates as a subsidiary of Volkswagen Finance Luxemburg S.A."
Skoda Auto a.s.,-,Volkswagen Group Italia S.p.A.,"Subsidiary/Investment
                         ",Supplier,Automobile Manufacturers,AUDI AG - Form Doc,"Skoda Auto a.s. develops, manufactures, and sells vehicles and related accessories in Western Europe, Central and Eastern Europe, Asia, and internationally. It provides cars, components, original parts, and accessories under the ŠKODA brand name, as well as related services. Skoda Auto a.s. was formerly known as SKODA, automobilová a.s. and changed its name to Skoda Auto a.s. on January 1, 1998. The company was founded in 1895 and is based in Mlada Boleslav, the Czech Republic. Skoda Auto a.s. operates as a subsidiary of Volkswagen Finance Luxemburg S.A."
Skoda Auto UK,-,Audi Singapore Pte Ltd.,"Subsidiary/Investment
                         ",Supplier,Automotive Retail,AUDI AG - Form Doc,Skoda Auto UK operates as a subsidiary of Skoda Auto AS
Smart Eye AB (publ) (OM:SEYE),OM:SEYE,AUDI AG,"Subsidiary/Investment
                         ",Supplier,Electronic Equipment and Instruments,Key DevelopmentClient Announcements Aug-14-2024,"Smart Eye AB (publ) develops human insight artificial intelligence (AI) technology solutions that understands, supports, and predicts human behavior in the Nordics countries, rest of Europe, North America, Asia, and internationally. The company offers driver monitoring systems and interior sensing solutions for automotive market; and AIS, an end-to-end driver monitoring hardware and software system for fleet and aftermarket. It also provides various behavioral research products, including smart eye research instruments under the Smart Eye Pro, AI-X, XO, and Aurora names, as well as offers smart recorders, software, and analysis services to automotive, aviation and aerospace, media and marketing, psychology and neuroscience, and behavioral research industries. In addition, the company offers media analytics platform comprising emotion AI for video testing, cloud-based service used for analyzing images and videos of humans expressing emotion to support qualitative research, and software development kits that enable developers to incorporate emotion sensing to their apps and digital experiences; and iMotions, a human insights software to collect and analyze human behavior data through eye tracking, galvanic skin response, facial expression analysis, EEG, EMG, and ECG on one convenient platform. Smart Eye AB (publ) was incorporated in 1999 and is headquartered in Gothenburg, Sweden."
Société Générale Société anonyme (ENXTPA:GLE),ENXTPA:GLE,"Rivian Automotive, LLC","Subsidiary/Investment
                         ",Creditor,Diversified Banks,Key DevelopmentClient Announcements Feb-25-2006,"Société Générale Société anonyme provides banking and financial services to individuals, corporates, and institutional clients in Europe and internationally. It operates through French Retail Banking, International Retail Banking & Financial Services, and Global Banking and Investor Solutions. It offers retail banking services, such as consumer credit, vehicle leasing and fleet management, online banking, wealth management, and equipment and vendor finance services; and insurance products, including home, vehicle, family, health, and mortgage insurance. The company also provides corporate and investment banking, securities, business consulting, consumer finance, advisory and financing, and asset management and private banking services. In addition, it offers brokerage, cash management, payment, factoring/reverse factoring, export financing, trade finance, cash clearing and correspondent banking, and receivables and supply chain financing services. Société Générale Société anonyme was incorporated in 1864 and is headquartered in Paris, France."
Société Générale Société anonyme (ENXTPA:GLE),ENXTPA:GLE,"Rivian Holdings, LLC","Subsidiary/Investment
                         ",Creditor,Diversified Banks,Key DevelopmentClient Announcements Feb-25-2006,"Société Générale Société anonyme provides banking and financial services to individuals, corporates, and institutional clients in Europe and internationally. It operates through French Retail Banking, International Retail Banking & Financial Services, and Global Banking and Investor Solutions. It offers retail banking services, such as consumer credit, vehicle leasing and fleet management, online banking, wealth management, and equipment and vendor finance services; and insurance products, including home, vehicle, family, health, and mortgage insurance. The company also provides corporate and investment banking, securities, business consulting, consumer finance, advisory and financing, and asset management and private banking services. In addition, it offers brokerage, cash management, payment, factoring/reverse factoring, export financing, trade finance, cash clearing and correspondent banking, and receivables and supply chain financing services. Société Générale Société anonyme was incorporated in 1864 and is headquartered in Paris, France."
Société Générale Société anonyme (ENXTPA:GLE),ENXTPA:GLE,"Rivian, LLC","Subsidiary/Investment
                         ",Creditor,Diversified Banks,Key DevelopmentClient Announcements Feb-25-2006,"Société Générale Société anonyme provides banking and financial services to individuals, corporates, and institutional clients in Europe and internationally. It operates through French Retail Banking, International Retail Banking & Financial Services, and Global Banking and Investor Solutions. It offers retail banking services, such as consumer credit, vehicle leasing and fleet management, online banking, wealth management, and equipment and vendor finance services; and insurance products, including home, vehicle, family, health, and mortgage insurance. The company also provides corporate and investment banking, securities, business consulting, consumer finance, advisory and financing, and asset management and private banking services. In addition, it offers brokerage, cash management, payment, factoring/reverse factoring, export financing, trade finance, cash clearing and correspondent banking, and receivables and supply chain financing services. Société Générale Société anonyme was incorporated in 1864 and is headquartered in Paris, France."
Sono Group N.V. (OTCPK:SEVC.F),OTCPK:SEVC.F,Scania CV AB,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Sono Group N.V. (OTCPK:SEVC.F) 2024 Form 20-F,"Sono Group N.V. provides solar-powered mobility applications. It develops vehicle applied modules, including Solar Bus Kit, a business-to-business retrofit solution that reduces energy consumption and inner-city greenhouse gas emissions; and maximum power point trackers for manufacturers of trucks, commercial vehicle equipment, and public transport operators. Sono Group N.V. was founded in 2012 and is headquartered in Munich, Germany."
"Sonos, Inc. (NasdaqGS:SONO)",NasdaqGS:SONO,AUDI AG,"Subsidiary/Investment
                         ",Supplier,Consumer Electronics,"Sonos, Inc. (NasdaqGS:SONO) 2024 Form 10-K","Sonos, Inc., together with its subsidiaries, designs, develops, manufactures, and sells audio products and services in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company offers wireless, portable, and home theater speakers; and headphones, components, and accessories. It offers its products through physical stores, websites, online retailers, and custom installers. The company was formerly known as Rincon Audio, Inc. and changed its name to Sonos, Inc. in May 2004. Sonos, Inc. was incorporated in 2002 and is headquartered in Santa Barbara, California."
"Standard Motor Products, Inc. (NYSE:SMP)",NYSE:SMP,Scania AB (publ),"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"Standard Motor Products, Inc. (NYSE:SMP) 2024 Form 10-K","Standard Motor Products, Inc. manufactures and distributes replacement automotive parts in the United States and internationally. The company operates through three segments: Vehicle Control, Temperature Control, and Engineered Solutions segments. The company provides components for the ignition, emissions, and fuel delivery systems, such as air injection and induction components, air management valves, regulators and solenoids, exhaust gas recirculation components, fuel injectors and related components, fuel valves, ignition coils, connectors and sockets, modules, pumps, relays and fuses, starting and charging system parts, and vapor and purge components. It also offers electrical switches and actuators; chassis and drivetrain sensors, such as anti-lock brake and vehicle speed sensors; fluid level sensors; pressure sensors comprising tire pressure monitoring; temperature sensors; sensors for advanced driver assistance systems; battery cables, pigtails, and sockets, as well as various electrical wire, terminals, connectors, and tools for servicing a vehicle’s electrical system; and spark plug, coil on plug boots, and ignition system accessories. In addition, the company offers AC system components that include compressors, air conditioning repair kits, connecting lines, heat exchangers, and expansion devices; parts that provide engine, transmission, electric drive motor, and battery temperature management; thermal management products, sensors, switches, power distribution, electrification and electronics, injections and fuel delivery, ignition and emissions, and clamping devices for commercial and light vehicles, construction, agriculture, power sports, marine, hydraulics, and lawn and garden sectors. It serves retailers and distributors, original equipment manufacturers and their suppliers, system integrators, and original equipment service part manufacturers. The company was founded in 1919 and is headquartered in Long Island City, New York."
Stingray Group Inc. (TSX:RAY.A),TSX:RAY.A,AUDI AG,"Subsidiary/Investment
                         ",Supplier,Broadcasting,Stingray Group Inc. (TSX:RAY.A) - Form Doc,"Stingray Group Inc. operates as a music, media, and technology company worldwide. The company provides Stingray Music, a multiplatform music service available on television (TV), the internet, and through smartphones and tablets; Calm Radio, a music site for relaxation; Calm Christian, that offers Christian worship music; Qello Concerts by Stingray, an over-the-top streaming service on TV, mobile, and the web; and Stingray DJAZZ, a TV channel for jazz and jazz-related genres. It also offers Stingray Naturescape and ZenLIFE by Stingray, are channels in 4K resolution; Stingray Holidayscapes, a channel that delivers all-day linear content; Ultimate Trivia by Stingray, a channel that provides a stream of questions in various categories and themes; and Stingray Karaoke, a video on demand and TV app. In addition, the company provides Stingray Business, an in-store media solution; Stingray Festival 4K, a TV channel that broadcasts in native 4K and Dolby Digital audio; Stingray Classica, a TV channel dedicated to classical music; Stingray Now 4K, a curated 4K TV channel; and Yokee Karaoke – Sing Unlimited Songs, Yokee Piano, Piano Academy, The Piano Keyboard, Sing Karaoke by Stingray, Stingray Kids’ Karaoke, and Yokee Music. Further, it offers music videos TV channels that include Stingray Loud, Stingray Retro, Stingray Vibe, Stingray Hits!, Stingray cmusic, PalmarèsADISQ par Stingray, Stingray Music Videos, Stingray Country, Stingray LiteTV, and Stingray Juicebox; Stingray iConcerts, a source for live concerts; and advertising services; and operates radio stations. The company distributes its products and services through various platforms, including digital cable TV, satellite TV, IPTV, OTT, the internet, mobile devices, game consoles, and connected cars. It serves cable and telecom companies, retailers, small and medium businesses, and directly to consumers. The company was formerly known as Stingray Digital Group Inc. and changed its name to Stingray Group Inc. in December 2018. Stingray Group Inc. was founded in 2007 and is headquartered in Montreal, Canada."
"Stoneridge, Inc. (NYSE:SRI)",NYSE:SRI,VOLKSWAGEN Group France s.a.,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,"Stoneridge, Inc. (NYSE:SRI) 2023 Form 10-K","Stoneridge, Inc., together with its subsidiaries, designs and manufactures engineered electrical and electronic systems, components, and modules for the automotive, commercial, off-highway, motorcycle, and agricultural vehicle markets in North America, South America, Europe, and internationally. The company operates through three segments: Control Devices, Electronics, and Stoneridge Brazil. The Control Devices segment offers actuators, sensors, switches, actuators, and connectors that monitor, measure, or activate specific functions within a vehicle. The Electronics segment designs and manufactures driver information systems, vision and safety systems, connectivity and compliance products, and electronic control units. Its products collect, store, and display vehicle information, such as speed, pressure, maintenance data, trip information, operator performance, temperature, distance traveled, and driver messages related to vehicle performance. This segment also offers electronic control units that regulate, coordinate, monitor, and direct the operation of the electrical system within a vehicle. The Stoneridge Brazil segment designs, manufactures, and sells vehicle tracking devices and monitoring services; vehicle security alarms and convenience accessories, including parking sensors and rearview cameras; in-vehicle audio and infotainment devices; and driver information systems and telematics solutions. The company provides its products and systems to various original equipment manufacturers and tier 1 customers, as well as aftermarket distributors. Stoneridge, Inc. was founded in 1965 and is headquartered in Novi, Michigan."
Strattec Security Corporation (NasdaqGM:STRT),NasdaqGM:STRT,AUDI AG,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Strattec Security Corporation (NasdaqGM:STRT) 2024 Form 10-K,"Strattec Security Corporation designs, develops, manufactures, and markets automotive security, access control, and user interface controls products and solutions under the VAST Automotive Group brand primarily in North America. The company provides mechanical and electronically enhanced locks and keys, passive entry passive start systems, phone as a key systems, steering column and instrument panel ignition lock housings, latches, power sliding side door systems, power tailgate and lift gate systems, power deck lid systems, door handles, steering wheel switches and controller, E-shifters, paddle switches, and related products. It also offers full service and aftermarket support services for its products. The company markets its products to automotive and light truck original equipment manufacturers, as well as other transportation-related manufacturers; and through wholesale distributors, other marketers, and users of component parts, as well as certain products to non-automotive commercial customers. It also exports its products to Europe, Asia, and South America. Strattec Security Corporation was founded in 1908 and is headquartered in Milwaukee, Wisconsin."
Strattec Security Corporation (NasdaqGM:STRT),NasdaqGM:STRT,Volkswagen AG (XTRA:VOW3),"Self
                         ",Supplier,Automotive Parts and Equipment,Strattec Security Corporation (NasdaqGM:STRT) 2024 Form 10-K,"Strattec Security Corporation designs, develops, manufactures, and markets automotive security, access control, and user interface controls products and solutions under the VAST Automotive Group brand primarily in North America. The company provides mechanical and electronically enhanced locks and keys, passive entry passive start systems, phone as a key systems, steering column and instrument panel ignition lock housings, latches, power sliding side door systems, power tailgate and lift gate systems, power deck lid systems, door handles, steering wheel switches and controller, E-shifters, paddle switches, and related products. It also offers full service and aftermarket support services for its products. The company markets its products to automotive and light truck original equipment manufacturers, as well as other transportation-related manufacturers; and through wholesale distributors, other marketers, and users of component parts, as well as certain products to non-automotive commercial customers. It also exports its products to Europe, Asia, and South America. Strattec Security Corporation was founded in 1908 and is headquartered in Milwaukee, Wisconsin."
