Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description
"Shanxi Huaxiang Group Co., Ltd. (SHSE:603112)",SHSE:603112,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Industrial Machinery and Supplies and Components,"Shanxi Huaxiang Group Co., Ltd. (SHSE:603112) - Form Doc","Shanxi Huaxiang Group Co., Ltd. engages in the research and development, production, and sale of customized metal parts in China and internationally. It offers precision products, such as auto parts, compressor castings, power fittings, railway parts, and pump valve pipe castings; and offers project products for use in logistics handling, construction machinery, aerial work platforms, port machinery, loading systems, agricultural parts and drilling, and foundation industries. The company also provides resin sand products that are used in motors, fluid control, chassis drives, air compressor, industrial robots, wind power and mining machinery, and other industries, as well as other products. Shanxi Huaxiang Group Co., Ltd. was founded in 1999 and is headquartered in Linfen, China. Shanxi Huaxiang Group Co., Ltd. is a subsidiary of Shanxi Linfen Huaxiang Industrial Co., Ltd."
Siili Solutions Oyj (HLSE:SIILI),HLSE:SIILI,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,IT Consulting and Other Services,Siili Solutions Oyj (HLSE:SIILI) - Form Doc,"Siili Solutions Oyj plans, develops, and maintains digital services in Finland and internationally. The company offers data and artificial intelligence; e-commerce and portals; cloud solutions; custom development; embedded solutions; intelligent automation; and design services. It serves corporations and organisations operating in the public and private sectors comprising financial, service, banking, maritime, retail, energy and utilities, media, and industrial sectors. The company was incorporated in 2005 and is based in Helsinki, Finland."
SinterCast AB (publ) (OM:SINT),OM:SINT,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Industrial Machinery and Supplies and Components,SinterCast AB (publ) (OM:SINT) 2023 Form ,"SinterCast AB (publ) offers process control technology and solutions for the production of compacted graphite iron (CGI) to foundry and automotive industries in the Sweden and internationally. The company offers fully automated System 4000, which comprises a series of individual hardware modules that could be configured to suit the layout, process flow, and production volume of a foundry for ladle production and pouring furnaces; and provides hardware and software platform that enables the foundry to independently control CGI series production and product development. It also provides Mini-System 4000, a purpose-built thermal analysis system for product development, and niche volume production. In addition, the company offers sampling consumables that consists of sampling cup and the thermocouple pair products; and engineering services for product development, trials, new installations and calibrations, metallurgical consultancy, and ongoing customer services. Further, the company provides SinterCast Ladle Tracker and SinterCast Cast Tracker for traceability of the foundry process; and CGI ladle production, properties, and microstructure evaluation services. Additionally, it offers System 4000, which is pallet-mounted, floor-mounted, or wall-mounted to suit various foundry layouts; and System 4000 plus for automated base treatment, as well as provides technical support services. SinterCast AB (publ) was founded in 1983 and is based in Stockholm, Sweden."
Sogefi S.p.A. (BIT:SGF),BIT:SGF,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Sogefi S.p.A. (BIT:SGF) - Form Doc,"Sogefi S.p.A. designs, develops, and produces filtration systems, suspension components, air management products, and engine cooling systems for the automotive industry in Europe, South America, North America, and Asia. It operates through three segments: Air & Cooling, Suspensions, and Filtration. The company provides air and cooling products include intake manifold systems, charged air ducts, air induction systems, thermostat housings and ducts, EV battery cooling plates, and coolant pumps and modules; and oil filtration systems, petrol fuel filters, diesel fuel filtration systems, air filtration systems, cam covers, and oil separators for the original equipment manufacturers. It also offers oil, air, petrol, diesel, and cabin filters for the automotive replacement markets. In addition, the company provides suspension components, such as coil springs, stabilizer bars, precision springs, and leaf springs for use in cars, light and heavy commercial vehicles, earth-moving equipment, and rolling wagons. It offers its products under the Allevard Rejna, Coopers Fiaam, FRAM, LP-DN, Purflux, Sogefi PRO, Tecnocar, and United Springs brands. The company was founded in 1980 and is headquartered in Milan, Italy. Sogefi S.p.A. is a subsidiary of CIR S.p.A. - Compagnie Industriali Riunite."
Somerset Minerals Limited (ASX:SMM),ASX:SMM,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Diversified Metals and Mining,mPLUS Corp. (KOSDAQ:A259630) - Form ,"Somerset Minerals Limited engages in the mineral exploration and extraction business in Australia, Canada, and Ecuador. The company explores for gold, copper, and porphyry deposits. It holds 100% interest in Blackdome-Elizabeth Gold project comprising 315 square kilometers located in Southern British Columbia, Canada. In addition, the company owns interest in Valle Del Tigre Project located in Cordillera del Condor mineral belt of southeast Ecuador; and Rio Zarza project located in Ecuador. The company was formerly known as Tempus Resources Limited and changed its name to Somerset Minerals Limited in July 2024. Somerset Minerals Limited was incorporated in 2018 and is based in Perth, Australia."
"STAG Industrial, Inc. (NYSE:STAG)",NYSE:STAG,Ford Motor Company (NYSE:F),"Self
                         ",Landlord,Industrial REITs,"STAG Industrial, Inc. (NYSE:STAG) 2023 Form 10-K","We are a REIT focused on the acquisition, ownership, and operation of industrial properties throughout the United States. Our platform is designed to (i) identify properties for acquisition that offer relative value across CBRE-EA Tier 1 industrial real estate markets, industries, and tenants through the principled application of our proprietary risk assessment model, (ii) provide growth through sophisticated industrial operation and an attractive opportunity set, and (iii) capitalize our business appropriately given the characteristics of our assets. We are organized and conduct our operations to maintain our qualification as a REIT under Sections 856 through 860 of the Internal Revenue Code of 1986, as amended (the “Code”), and generally are not subject to federal income tax to the extent we currently distribute our income to our stockholders and maintain our qualification as a REIT. We remain subject to state and local taxes on our income and property and to U.S. federal income and excise taxes on our undistributed income. As of December 31, 2023, we owned 569 buildings in 41 states with approximately 112.3 million rentable square feet, consisting of 493 warehouse/distribution buildings, 70 light manufacturing buildings, one flex/office building, and five Value Add Portfolio buildings. In addition, as of December 31, 2023, we had six development projects (which are not included in the building count noted above). While the majority of our portfolio consists of single-tenant properties, we also own a growing number of multi-tenant properties. As of December 31, 2023, our buildings were approximately 98.2% leased, with no single tenant accounting for more than approximately 2.9% of our total annualized base rental revenue and no single industry accounting for more than approximately 11.0% of our total annualized base rental revenue. We intend to maintain a diversified mix of tenants to limit our exposure to any single tenant or industry. As of December 31, 2023, our Operating Portfolio was approximately 98.4% leased. SL Rent Change on new and renewal leases together grew approximately 44.0% and 24.3% during the years ended December 31, 2023 and 2022, respectively, and our Cash Rent Change on new and renewal leases together grew approximately 31.0% and 14.3% during the years ended December 31, 2023 and 2022, respectively. We have fully integrated acquisition, leasing and operations platforms led by a senior management team with decades of industrial real estate experience. Our mission is to deliver attractive long-term stockholder returns in all market environments by growing cash flow through disciplined investment in high-quality real estate while maintaining a strong balance sheet."
"Standard Motor Products, Inc. (NYSE:SMP)",NYSE:SMP,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,"Standard Motor Products, Inc. (NYSE:SMP) 2024 Form 10-K","Standard Motor Products, Inc. manufactures and distributes replacement automotive parts in the United States and internationally. The company operates through three segments: Vehicle Control, Temperature Control, and Engineered Solutions segments. The company provides components for the ignition, emissions, and fuel delivery systems, such as air injection and induction components, air management valves, regulators and solenoids, exhaust gas recirculation components, fuel injectors and related components, fuel valves, ignition coils, connectors and sockets, modules, pumps, relays and fuses, starting and charging system parts, and vapor and purge components. It also offers electrical switches and actuators; chassis and drivetrain sensors, such as anti-lock brake and vehicle speed sensors; fluid level sensors; pressure sensors comprising tire pressure monitoring; temperature sensors; sensors for advanced driver assistance systems; battery cables, pigtails, and sockets, as well as various electrical wire, terminals, connectors, and tools for servicing a vehicle’s electrical system; and spark plug, coil on plug boots, and ignition system accessories. In addition, the company offers AC system components that include compressors, air conditioning repair kits, connecting lines, heat exchangers, and expansion devices; parts that provide engine, transmission, electric drive motor, and battery temperature management; thermal management products, sensors, switches, power distribution, electrification and electronics, injections and fuel delivery, ignition and emissions, and clamping devices for commercial and light vehicles, construction, agriculture, power sports, marine, hydraulics, and lawn and garden sectors. It serves retailers and distributors, original equipment manufacturers and their suppliers, system integrators, and original equipment service part manufacturers. The company was founded in 1919 and is headquartered in Long Island City, New York."
"Stoneridge, Inc. (NYSE:SRI)",NYSE:SRI,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,"Stoneridge, Inc. (NYSE:SRI) 2024 Form 10-K","Stoneridge, Inc., together with its subsidiaries, designs and manufactures engineered electrical and electronic systems, components, and modules for the automotive, commercial, off-highway, motorcycle, and agricultural vehicle markets in North America, South America, Europe, and internationally. The company operates through three segments: Control Devices, Electronics, and Stoneridge Brazil. The Control Devices segment offers actuators, sensors, switches, actuators, and connectors that monitor, measure, or activate specific functions within a vehicle. The Electronics segment designs and manufactures driver information systems, vision and safety systems, connectivity and compliance products, and electronic control units. Its products collect, store, and display vehicle information, such as speed, pressure, maintenance data, trip information, operator performance, temperature, distance traveled, and driver messages related to vehicle performance. This segment also offers electronic control units that regulate, coordinate, monitor, and direct the operation of the electrical system within a vehicle. The Stoneridge Brazil segment designs, manufactures, and sells vehicle tracking devices and monitoring services; vehicle security alarms and convenience accessories, including parking sensors and rearview cameras; in-vehicle audio and infotainment devices; and driver information systems and telematics solutions. The company provides its products and systems to various original equipment manufacturers and tier 1 customers, as well as aftermarket distributors. Stoneridge, Inc. was founded in 1965 and is headquartered in Novi, Michigan."
Strattec Security Corporation (NasdaqGM:STRT),NasdaqGM:STRT,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Strattec Security Corporation (NasdaqGM:STRT) 2024 Form 10-K,"Strattec Security Corporation designs, develops, manufactures, and markets automotive security, access control, and user interface controls products and solutions under the VAST Automotive Group brand primarily in North America. The company provides mechanical and electronically enhanced locks and keys, passive entry passive start systems, phone as a key systems, steering column and instrument panel ignition lock housings, latches, power sliding side door systems, power tailgate and lift gate systems, power deck lid systems, door handles, steering wheel switches and controller, E-shifters, paddle switches, and related products. It also offers full service and aftermarket support services for its products. The company markets its products to automotive and light truck original equipment manufacturers, as well as other transportation-related manufacturers; and through wholesale distributors, other marketers, and users of component parts, as well as certain products to non-automotive commercial customers. It also exports its products to Europe, Asia, and South America. Strattec Security Corporation was founded in 1908 and is headquartered in Milwaukee, Wisconsin."
Strattec Security Corporation (NasdaqGM:STRT),NasdaqGM:STRT,Lincoln Motor Company,"Subsidiary/Investment
                         ",Supplier,Automotive Parts and Equipment,Strattec Security Corporation (NasdaqGM:STRT) 2024 Form 10-K,"Strattec Security Corporation designs, develops, manufactures, and markets automotive security, access control, and user interface controls products and solutions under the VAST Automotive Group brand primarily in North America. The company provides mechanical and electronically enhanced locks and keys, passive entry passive start systems, phone as a key systems, steering column and instrument panel ignition lock housings, latches, power sliding side door systems, power tailgate and lift gate systems, power deck lid systems, door handles, steering wheel switches and controller, E-shifters, paddle switches, and related products. It also offers full service and aftermarket support services for its products. The company markets its products to automotive and light truck original equipment manufacturers, as well as other transportation-related manufacturers; and through wholesale distributors, other marketers, and users of component parts, as well as certain products to non-automotive commercial customers. It also exports its products to Europe, Asia, and South America. Strattec Security Corporation was founded in 1908 and is headquartered in Milwaukee, Wisconsin."
"Superior Industries International, Inc. (NYSE:SUP)",NYSE:SUP,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,"Superior Industries International, Inc. (NYSE:SUP) 2024 Form 10-K","Superior Industries International, Inc., together with its subsidiaries, designs, manufactures, and sells aluminum wheels to the original equipment manufacturers and aftermarket distributors in North America and Europe. It offers its products under the ATS, RIAL, ALUTEC, and ANZIO brand names. The company was founded in 1957 and is headquartered in Southfield, Michigan."
Suprajit Engineering Limited (BSE:532509),BSE:532509,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Suprajit Engineering Limited (BSE:532509) 9/4/ Form Doc,"Suprajit Engineering Limited manufactures and sells automotive cables, halogen lamps, speedometers, and other automotive components in India, the United States, the United Kingdom, Germany, and Luxembourg. The company provides control cables, halogen and LED bulbs, electro-mechanical actuators, digital clusters, and friction products, as well as combined braking, complete braking, and throttle position systems. It also provides gear box, braking system, throttle controls, linear actuation, display cluster and telematics, gear shifter systems, lighting systems, and USB charging modules. Suprajit Engineering Limited was incorporated in 1985 and is based in Bengaluru, India."
"Suzhou SONAVOX Electronics Co.,Ltd. (SHSE:688533)",SHSE:688533,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Consumer Electronics,"Suzhou SONAVOX Electronics Co.,Ltd. (SHSE:688533) - Form ","Suzhou SONAVOX Electronics Co.,Ltd. engages in the design, manufacture, and sale of audio products and systems for the automotive industry. The company offers loudspeakers, including woofer, tweeter, midrange, and subwoofer loudspeakers. It also provides amplifiers, acoustic vehicle alerting systems, and sound systems for automobiles. The company was founded in 1975 and is headquartered in Suzhou, China."
"T.RAD Co., Ltd. (TSE:7236)",TSE:7236,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,"T.RAD Co., Ltd. (TSE:7236) - Form ","T.RAD Co., Ltd. engages in the research and development, manufacture, and sale of heat exchangers for automobiles, construction and industrial machines, air conditioners, distributed generators, and others in Japan and internationally. The company offers radiators, oil coolers, EGR coolers, charge air coolers, fin coils for air conditioners, and other heat exchangers. It also engages in the research, development, manufacture, and marketing of environment-related equipment; and provision of solutions utilizing thermal energy conversion technology and information technology. The company was formerly known as Toyo Radiator Co., Ltd. and changed its name to T.RAD Co., Ltd. in April 2005. T.RAD Co., Ltd. was incorporated in 1936 and is headquartered in Tokyo, Japan."
Tamboli Industries Limited (BSE:533170),BSE:533170,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Industrial Machinery and Supplies and Components,Tamboli Industries Limited (BSE:533170) - Form Doc,"Tamboli Industries Limited, through its subsidiary, Tamboli Castings Limited, manufactures and sells machined investment castings and precision components in India. It operates through three segments: Investment Activities, Trading Activities, and Manufacturing Activities. The company is involved in financial investment activities, and trading of precious metal goods. Its products are used in pneumatics and automation, pumps, valves and turbo parts, general engineering, automobile, and aerospace applications. The company also exports its products. Tamboli Industries Limited was formerly known as Tamboli Capital Limited and changed its name to Tamboli Industries Limited in September 2023. The company was founded in 2004 and is based in Bhavnagar, India."
TeamViewer SE (XTRA:TMV),XTRA:TMV,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Application Software,TeamViewer SE (XTRA:TMV) - Form Doc,"TeamViewer SE, together with its subsidiaries, develops and distributes remote connectivity solutions worldwide. The company offers TeamViewer remote, a remote access, remote control, and remote support solution; TeamViewer Tensor, an enterprise cloud-based remote connectivity solution for scale, productivity, and security; TeamViewer Frontline, an enterprise augmented reality solution productivity platform; endpoint security for remote devices; TeamViewer Remote Management that manages, monitors, tracks, patches, and protects computers, devices, and software from a single platform; TeamViewer Mobile Device Management, which enables the onboarding, roll-out, management, and troubleshooting of mobile devices; and Tensor Embedded for after-sales support of connected equipment. It provides its solutions for automotive, logistics, manufacturing, retail, healthcare, education, and banking and finance industries, as well as remote access, support, control, and desktop solutions. TeamViewer SE was founded in 2005 and is headquartered in Göppingen, Germany."
Thai Steel Cable Public Company Limited (SET:TSC),SET:TSC,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Thai Steel Cable Public Company Limited (SET:TSC) 2023 Form Doc,"Thai Steel Cable Public Company Limited manufactures and distributes automobile and motorcycle control cables, and automobile window regulators in Thailand. Its products include accelerator, door lock, fuel lid opener, hood release, key inter lock, manual parking release, parking brake, seat belt, transmission, and trunk opener cables; and motorcycle products comprise brake, clutch, seat lock, speed meter, tachometer, and throttle cables. The company serves automobile and motorcycle manufacturers, and spare parts centers. It also exports its products. The Company Limited was founded in 1978 and is headquartered in Chonburi, Thailand."
"The Shyft Group, Inc. (NasdaqGS:SHYF)",NasdaqGS:SHYF,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Construction Machinery and Heavy Transportation Equipment,"The Shyft Group, Inc. (NasdaqGS:SHYF) 2024 Form 10-K","The Shyft Group, Inc. engages in the manufacture and assembly of specialty vehicles for the commercial and recreational vehicle industries in the United States and internationally. It operates in two segments, Fleet Vehicles and Services, and Specialty Vehicles. The Fleet Vehicles and Services segment offers commercial vehicles used in the e-commerce/last mile/parcel delivery, beverage and grocery delivery, laundry and linen, mobile retail, and trades and construction industries. This segment markets its commercial vehicles, including walk-in vans, cutaway vans, and truck bodies under the Aeromaster, Velocity, Trademaster, and Utilivan brands; and vocation-specific equipment upfit services under the Utilimaster Upfit Services and Strobes-R-Us brands. It also installs specialty interior and exterior up-fit equipment for walk-in vans, truck bodies, cargo vans, and light duty pick-up trucks; and provides aftermarket support, including parts sales and field services, as well as parts and accessories. The Specialty Vehicles segment provides diesel motor home chassis; and truck bodies under the Royal Truck Body and DuraMag brands. The segment also provides final assembly services for Isuzu N-gas and F-series chassis under the Builtmore Contract Manufacturing brand; and designs and installs custom lighting and upfit solutions for a range of specialty industries. In addition, this segment provides truck accessories under the Magnum brand; and a range of parts and accessories, and maintenance and repair services for its motorhome and specialty chassis. It sells its products to commercial users, original equipment manufacturers, dealers, individuals, municipalities, and other government entities. The company was formerly known as Spartan Motors, Inc. and changed its name to The Shyft Group, Inc. in June 2020. The Shyft Group, Inc. was incorporated in 1975 and is headquartered in Novi, Michigan."
The Timken Company (NYSE:TKR),NYSE:TKR,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Industrial Machinery and Supplies and Components,Key DevelopmentClient Announcements Jan-05-2023,"The Timken Company designs, manufactures, and sells engineered bearings and industrial motion products, and related services in the United States and internationally. The company’s Engineered Bearings segment provides various bearing products, including tapered, spherical, and cylindrical roller bearings; plain bearings, metal-polymer bearings, and rod end bearings; radial, angular, and precision ball bearings; thrust and specialty ball bearings; journal bearings; and housed or mounted bearings. This segment serves wind energy, agriculture, construction, food and beverage, metals and mining, automotive and truck, aerospace, rail, and other industries under the Timken, GGB, and Fafnir brands. Its Industrial Motion segment offers a portfolio of engineered products comprising industrial drives, automatic lubrication systems, linear motion products and systems, chains, belts, seals, couplings, filtration systems, and industrial clutches and brakes. It also provides industrial drivetrain and bearing repairing services. This segment serves a range of industries, such as solar energy, automation, construction, agriculture and turf, passenger rail, marine, aerospace, packaging and logistics, medical, and others under the Philadelphia Gear, Cone Drive, Rollon, Nadella, Groeneveld, BEKA, Diamond, Drives, Timken Belts, Spinea, Des-Case, Lagersmit, Lovejoy, and PT Tech brands. The Timken Company was founded in 1899 and is headquartered in North Canton, Ohio."
TI Fluid Systems plc (LSE:TIFS),LSE:TIFS,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,TI Fluid Systems plc (LSE:TIFS) - Form Doc,"TI Fluid Systems plc designs, manufactures, and sells thermal and fluid system solutions in Europe, Africa, the Asia Pacific, North America, and Latin America. It operates in two segments, Fluid Carrying Systems (FCS), and Fuel Tank and Delivery Systems (FTDS). The FCS segment offers brake and fuel lines and bundles; thermal management fluid systems, including HEV and BEV heating and cooling lines; and powertrain components and quick connectors. The FTDS segment provides plastic fuel tanks, filler pipes, pumps and modules, and level sensors. It also offers refrigerant lines and coolant modules; thermal loop assemblies, including battery, electronics, and motor drives; HVAC; integrated thermal management products; connectors; multilayer low-permeation plastic tubes; high-pressure steel double-wall and single-wall tubes; and tanks and module related products. TI Fluid Systems plc was founded in 1922 and is headquartered in Oxford, the United Kingdom."
TISCO Financial Group Public Company Limited (SET:TISCO),SET:TISCO,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Diversified Banks,TISCO Financial Group Public Company Limited (SET:TISCO) - Form Doc,"TISCO Financial Group Public Company Limited, together with its subsidiaries, provides commercial banking products and services for individuals and businesses in Thailand. The company operates through Commercial Banking Business, Securities Business, Asset Management Business, and Support Business segments. It accepts deposit products, such as special and standard current accounts, savings accounts, and term and recurring deposit products. In addition, the company provides personal loans, such as home loan, new and used car loans, and loans against inheritance pension, and refinance home loans; and corporate loans, including project and long-term loans, short term loans, and guarantee products. Further, it offers investment services, such as brokerage services, derivative brokerage, provident funds, and mutual funds; and insurance products comprising life, health and critical illness, personal accident, car, lifestyle, and home insurance. Additionally, the company provides investment banking services that offers financial advisory services for merger and acquisition, privatization advisory and implementation, project financing, debt restructuring, feasibility study, project valuation, and general advisory services; and private banking, and wealth and asset management services. Furthermore, it offers mobile banking, bill payment, and cross bill payment, assets for sale, car auction, and hire purchase services. TISCO Financial Group Public Company Limited was founded in 1969 and is based in Bangkok, Thailand."
"TOYOCHEM CO., LTD.",-,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Specialty Chemicals,"artience Co., Ltd. (TSE:4634) - Form Doc","TOYOCHEM CO., LTD. manufactures and sells polymer and coating related products in Japan. The company offers can coatings/resins, adhesives/tapes, marking films, EMI shield films, converting and coating materials, natural extracts, and electronics materials. Its products and solutions are used in various objects and applications, such as beverage cans, packaging labels, signs, books, smartphones, televisions, automobiles, etc. The company was founded in 2011 and is based in Tokyo, Japan. TOYOCHEM CO., LTD. operates as a subsidiary of Toyo Ink SC Holdings Co., Ltd."
Triton Valves Limited (BSE:505978),BSE:505978,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Triton Valves Limited (BSE:505978) - Form Doc,"Triton Valves Limited manufactures and sells valves and cores for the tire and inner tube industry in India. The company offers valves for bicycles, mopeds, motorcycles, scooters, passenger cars, trucks and buses, off-road vehicles, tractors, mining and construction equipment, and aircrafts, as well as tubeless valves and valves for TPMS. It provides auto, industrial, and home air conditioner valves; components and valves for CTIS; flash busters; pressure relief valve; aluminum charging valves; and valve caps and accessories, valve extensions, and other products. In addition, the company offers service tools, including core tightening tools, deflation and inflation adaptors, double and single bending tools, electric and pneumatic core runner machines, mold tube connectors, nut tightening machines, screw driver type core tighteners, tubeless snap-in valve pullers and pushers, and tire tread depth gauges. It serves various industries, including tire and tube valves, automotive, truck and bus wheels, automotive air conditioning, tire pressure monitoring systems, industrial and home air conditioning, electric vehicles, aerospace and defense, and mining and construction. The company also exports its products to North America, Latin America, Africa, the Asia Pacific, the Far East, and the Middle East. Triton Valves Limited was incorporated in 1975 and is headquartered in Bengaluru, India."
"Tsang Yow Industrial Co.,Ltd. (TWSE:1568)",TWSE:1568,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,"Tsang Yow Industrial Co.,Ltd. (TWSE:1568) 2024 Form Doc","Tsang Yow Industrial Co.,Ltd. manufactures and supplies transmission system components and assemblies worldwide. It provides automatic and manual transmission, off highway machinery, torque converter, and viscous coupling parts; clutch parts for heavy-duty trucks; and gear boxes. The company was founded in 1985 and is based in Chiayi, Taiwan."
"Unimax Precision Metal Forming Co., Ltd.",-,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,,"Right Way Industrial Co.,Ltd (TWSE:1506) - Form ",There is no business description for this supplier.
UNIOR Kovaska industrija d.d. (LJSE:UKIG),LJSE:UKIG,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Steel,UNIOR Kovaska industrija d.d. (LJSE:UKIG) - Form Doc,"UNIOR Kovaska industrija d.d. engages in the forging parts, hand tools, and special machines businesses in Slovenia, Europe, and internationally. The company provides forged automotive parts, forged parts for undercarriages and steering components, and pre-processed forged parts and sintered products. It also offers hand tools, including wrenches; ratchets, sockets, and accessories; pliers; cable cutting, stripping, and crimping tools; insulated tools; tin snips and bolt cutters; scredrivers; pullers; hammers, punches, and chisels; workshop equipment; pneumatic tools and accessories; measuring, motorbike, and bike tools; safe tools; and tool sets. In addition, the company provides special machines comprising flexible centre end facing and rotary indexing table machines; standard and special deep drilling machines; crankshaft machines; and universal double - spindle centers. Unior Kovaska industrija d.d. was founded in 1919 and is based in Zrece, Slovenia."
Univance Corporation (TSE:7254),TSE:7254,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Univance Corporation (TSE:7254) - Form ,"Univance Corporation manufactures and sells drivetrain components and assemblies for automotive, agricultural, industrial, and off highway applications in Japan and internationally. The company offers motor/generator gearboxes for commercial trucks; transfer cases and transmissions for longitudinal engine layouts; transmissions and reduction units for heavy duty tractors; and gearboxes for crawlers, concrete mixers, and a range of other applications. It also provides CVT components, such as pulleys, input shafts, sun gears, and planetary carriers and sub-assemblies; AT components, including turbine hubs, input shafts, planetary carriers, stator assemblies, and one-way clutch components; transmission gears; companion flanges, side shafts, and pinion shafts; steering and intermediate gearboxes; clutches for automatic transmissions; and engine gears. Univance Corporation was founded in 1937 and is headquartered in Kosai, Japan."
Visteon Corporation (NasdaqGS:VC),NasdaqGS:VC,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Visteon Corporation (NasdaqGS:VC) 2024 Form 10-K,"Visteon Corporation, an automotive technology company, designs, manufactures, and sells automotive electronics and connected car solutions for vehicle manufacturers worldwide. The company provides instrument clusters, including analog gauge clusters for 2-D and 3-D display-based devices; information displays that integrate a range of user interface technologies and graphics management capabilities, such as active privacy, TrueColor enhancement, local dimming, cameras, optics, haptic feedback, and light effects; and infotainment and connected car solutions, including scalable Android infotainment for seamless connectivity, as well as onboard artificial intelligence-based voice assistants with natural language understanding. It offers wired and wireless battery management systems; power electronics units; and telematics control units to enable secure connected car services, software updates, and data. In addition, the company provides SmartCore, an automotive-grade, integrated domain controller; SmartCore Runtime, a middleware enabling communication between domains and apps to be shown on any display; SmartCore Studio, a PC-based configuration tool to generate hypervisor configurations; and body domain modules, which integrate various functions, such as central gateway, body controls, comfort, and vehicle access solutions, into one device. Visteon Corporation was incorporated in 2000 and is headquartered in Van Buren, Michigan."
Vitesco Technologies Group Aktiengesellschaft (OTCPK:VTSC.Y),OTCPK:VTSC.Y,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Automotive Parts and Equipment,Vitesco Technologies Group Aktiengesellschaft (OTCPK:VTSC.Y) - Form Doc,"Vitesco Technologies Group Aktiengesellschaft develops and produces components and system solutions for power trains in hybrid vehicles, electric vehicles, and combustion engines in Germany and internationally. The company operates through Electrification Technology, Electronic Controls, Sensing & Actuation, and Contract Manufacturing segments. It offers 48-volt electrification solutions, electric drive systems, and power electronics for hybrid electric and battery electric vehicles. In addition, the company provides electronic controls, sensors, actuators, turbochargers, hydraulic components, and pumps, as well as exhaust-gas solutions. The company was formerly known as Vitesco Technologies EINS Aktiengesellschaft and changed its name to Vitesco Technologies Group Aktiengesellschaft in January 2020. Vitesco Technologies Group Aktiengesellschaft was incorporated in 2019 and is headquartered in Regensburg, Germany. As on October 1, 2024, Vitesco Technologies Group Aktiengesellschaft operates as subsidiary to Schaeffler AG.
"
"VML, Inc.",-,Ford Motor Company (NYSE:F),"Self
                         ",Supplier,Advertising,WPP plc (LSE:WPP) - Form Doc,"VML, Inc. operates as a digital marketing and advertising agency that serves brands worldwide. The company offers digital marketing strategy, intelligence, and planning services, including global advisory, brand planning, consumer research, channel insights, analytics and optimization, and real-time brand-to-fans conversations; and digital marketing and advertising services, such as integrated campaigns, content development, social strategy, public relations, loyalty, and media services. It also provides digital platforms and experiences, such as service design, global content platforms, technology development, commerce, product development, and mobility services. The company was founded in 1992 and is based in Kansas City, Missouri with additional offices in the United States, which include Atlanta, Chicago, New York, Kalamazoo, Nashville, Seattle, San Francisco, and White Salmon. It also has operations in Australia, Brazil, China, Colombia, India, Indonesia, Italy, Japan, Malaysia, Mexico, Poland, Singapore, South Africa, and United Kingdom. VML, Inc. operates as a subsidiary of Young & Rubicam, Inc."
